468.820783527,815.590181752,1
488.371192463,549.980958982,1
380.232084521,117.774275158,-1
569.868618358,976.438419741,1
757.985842277,981.610884638,1
799.660123125,208.96513691,-1
28.7648263691,695.799648091,1
49.7683244883,146.907256194,1
695.203053409,242.727704077,-1
932.313264091,365.864777868,-1
904.849625118,838.571002892,1
377.214967484,369.796686271,1
137.78978557,696.697346853,1
987.368767615,982.365039329,1
933.038843277,502.312751546,1
258.048783869,715.832459636,1
811.537306737,788.480599845,1
300.858063434,372.815340938,1
853.042074224,535.663384868,1
476.0950489,22.6240461498,-1
211.185586416,796.043383681,1
797.742528882,623.798733099,1
52.6037729094,494.706569256,1
598.074995968,532.429164967,1
356.700547788,350.731876422,1
884.255229458,420.689168264,-1
572.999097713,706.982012209,1
202.686066899,260.930324419,1
248.784020113,217.409755594,1
884.257339217,435.991379919,-1
449.518053561,505.718800383,1
241.171676099,571.360630099,1
887.021362609,619.160990096,1
643.229268938,702.429659945,1
31.2868229604,247.96026244,1
354.899242119,806.547192272,1
390.515428388,936.980513156,1
720.945152123,373.910737118,1
446.991128389,600.993614097,1
827.126414985,736.582802738,1
47.5444089877,435.921358012,1
80.7544385306,442.922817445,1
947.060801408,21.871017751,-1
666.429908122,887.827438799,1
65.4928651311,356.6012198,1
438.588584151,376.932532327,1
602.057949113,174.938023566,-1
712.455731338,762.257655594,1
688.875592916,486.987788086,1
274.438982303,777.31518721,1
348.264062793,513.744160838,1
246.312833083,407.338442733,1
291.684725912,623.781212604,1
643.237031397,698.742598816,1
127.179910872,664.278053921,1
144.054529293,770.199410661,1
211.688646231,859.521177243,1
874.4166697,396.943185688,-1
391.656003962,339.33061175,1
667.928194995,82.6867916779,-1
687.45569695,827.990595228,1
901.904247791,940.172204943,1
340.264015909,833.013810329,1
936.153110297,533.414998959,1
317.037096267,106.865127098,-1
347.972003908,939.78906825,1
696.848827269,466.603434394,1
982.809954697,358.92955998,-1
225.238361258,995.383952265,1
783.44495081,878.226619411,1
790.554832034,975.095743822,1
935.059658733,839.666012442,1
137.85413354,852.894375847,1
251.024359008,962.930331308,1
722.330583009,794.649258922,1
910.987652303,296.059982055,-1
230.618758595,534.74978136,1
762.206211741,301.226204251,-1
314.029288981,150.015077994,-1
377.783605028,137.121313925,-1
449.675028305,130.275234114,-1
738.354983022,541.187976472,1
495.209274879,988.483033503,1
351.285070601,118.469216783,-1
440.909247096,793.790387158,1
920.161323263,989.920626518,1
78.4306225987,797.837822589,1
89.0199800739,275.707779306,1
418.229763977,638.557474965,1
225.642849822,910.804367725,1
362.061289212,8.65787947967,-1
43.0969786755,380.448095827,1
972.57874286,897.118088008,1
417.601563182,495.310093346,1
417.096160219,90.9154575583,-1
260.820891024,445.513954573,1
150.447074005,346.296218007,1
487.879842974,537.544669825,1
254.15839731,618.031279689,1
971.78506346,816.846519499,1
342.194941712,130.020614841,-1
264.798408511,471.088430672,1
409.941084125,841.305125578,1
913.266610567,224.059170721,-1
193.315517894,94.6048754822,-1
811.000123754,65.3284638744,-1
444.541720875,180.306289632,-1
899.675813834,595.154945203,1
76.0258208145,822.20175817,1
115.799873861,223.400342194,1
772.634843656,495.235171318,1
801.95346862,110.610203436,-1
950.534858455,823.281216181,1
658.142318707,201.22323088,-1
497.093196576,800.560647321,1
869.160648715,975.633247963,1
677.046337555,14.4861855297,-1
713.325660823,802.172927812,1
807.861015552,58.2674034843,-1
75.6331391699,982.667725655,1
809.001952107,507.934076938,1
16.2162178131,2.02886005989,-1
233.481272336,399.598406582,1
175.497914814,123.311600992,1
952.124279937,976.250321047,1
116.249194739,474.023620562,1
233.557731558,953.245406808,1
701.444505281,874.088960235,1
353.193811231,472.80356766,1
21.2615605817,187.223621794,1
538.394105285,701.909685657,1
604.473666708,211.237545863,-1
895.804812658,31.6322992844,-1
780.818132448,50.4143789126,-1
269.743098969,807.67193876,1
828.613092214,104.792377265,-1
672.226182839,160.710834993,-1
984.96176751,407.88416694,-1
925.397531324,426.443992386,-1
14.728667516,198.161330238,1
12.4207141084,285.900627498,1
495.004504163,631.108935117,1
579.611392622,69.7802718291,-1
707.262875061,329.90691424,-1
946.458329302,412.451710551,-1
569.977406078,417.501737015,1
454.691377982,50.4645915197,-1
3.70785848694,31.2512557123,1
344.888969598,602.685564135,1
286.798556076,541.964861502,1
215.937652176,317.696543448,1
300.520800823,675.057196624,1
672.893543979,552.548583646,1
908.417940969,819.948614706,1
138.063821527,449.100990883,1
232.580389846,931.577033535,1
879.746470062,751.159626043,1
148.571703092,770.000941662,1
129.835482205,928.00088636,1
227.319439696,223.523104643,1
963.001381036,237.412373626,-1
811.074876584,580.415741168,1
117.490042818,858.998467952,1
902.561834555,667.360969781,1
240.529474385,271.186173167,1
133.366704795,108.69917774,1
286.321159092,977.215474062,1
963.261785347,350.510475078,-1
8.29374564754,634.728105877,1
661.99792127,80.1968817225,-1
334.036270028,551.188311555,1
539.066928029,190.051283958,-1
976.568461411,245.847397051,-1
774.444981702,679.080717531,1
240.796377423,713.311975081,1
997.729567471,497.172406035,-1
254.844885378,721.486539472,1
677.500052811,238.346076307,-1
75.4615077228,416.754961529,1
561.099739059,537.020695769,1
992.154464947,94.9515416979,-1
142.070261098,859.009640123,1
546.562563929,466.747229777,1
591.098987232,589.798197377,1
546.855673826,661.565339957,1
751.698454554,726.405461594,1
294.260361023,495.608795517,1
778.243382266,61.0602119754,-1
113.849602106,740.343570994,1
32.3324734146,159.515213244,1
376.898048666,533.236852736,1
378.823772429,905.299370843,1
35.3715324663,642.896983357,1
759.926973837,490.98475749,1
504.305284751,209.083476848,-1
624.061088727,649.945594724,1
312.086998673,120.097118538,-1
476.880736595,255.589511063,1
672.154876279,735.463339363,1
918.645324877,301.313426833,-1
348.801135966,826.172835249,1
921.669928487,220.920346037,-1
383.367552243,940.881351465,1
178.598016225,397.710521535,1
438.774106939,236.533300397,1
681.450339915,313.357672618,-1
704.905928616,96.0110555019,-1
736.960497753,532.350668369,1
841.762240063,768.424090451,1
467.914020438,901.321458944,1
8.56192910884,388.376183022,1
580.045232296,185.373122484,-1
199.554719744,312.578100105,1
912.435842496,467.361330718,1
316.708043427,523.566556941,1
777.837701743,515.192889009,1
72.9469975685,396.584510757,1
280.763717101,828.366308363,1
572.534193288,431.3259336,1
212.802513726,42.4414250103,-1
629.566461889,969.051790751,1
72.8862060741,318.772345497,1
485.701906028,789.532082107,1
788.58557162,177.26589418,-1
384.932282319,143.480771891,-1
858.685591495,750.211774106,1
188.48878814,180.831166453,1
423.474666241,926.692388306,1
10.03617611,151.588863563,1
699.858335136,317.207188331,-1
156.714773326,963.109765844,1
258.097940703,638.947244161,1
531.356692624,246.218690991,-1
731.06861313,756.81299731,1
172.285001662,909.055372829,1
375.386522326,91.0610692989,-1
351.812227126,100.362637567,-1
23.9136602175,539.127435071,1
671.880464456,381.926903189,1
352.710106193,752.37112614,1
617.810238225,981.765325236,1
944.454312453,81.4904849171,-1
118.757598624,57.8187754061,-1
423.051907719,84.4098087622,-1
170.68561351,739.232369104,1
419.388379005,247.021234393,1
432.940930887,984.821869091,1
801.726050376,320.459714191,-1
104.609328895,880.323585867,1
181.48992035,642.622743607,1
814.50515095,170.67101342,-1
569.285717831,908.859483278,1
899.648299214,686.2901987,1
25.2749529527,87.243377254,1
993.721566071,72.035604401,-1
970.396215057,248.770450059,-1
562.228987358,529.572940332,1
706.374549816,771.354194382,1
79.6871409274,191.619295875,1
843.726123628,31.978408004,-1
94.9462219456,156.05779493,1
58.3531426543,909.356363258,1
119.724845048,781.088495415,1
769.317756928,914.786741471,1
578.391436737,247.327160153,-1
721.790011463,982.449800841,1
816.308083014,161.892805041,-1
762.842683101,433.66527503,1
64.5008188334,77.134229954,1
511.345902968,439.853403253,1
758.376450176,598.307889941,1
636.99121595,536.406341344,1
219.204006288,104.596484725,-1
244.671467317,544.079958843,1
279.93662591,68.599671933,-1
937.696196052,352.502421385,-1
832.412345928,836.357293913,1
273.788842243,231.715119828,1
979.309128194,712.366726648,1
110.280858804,572.492403318,1
775.179630152,573.016392914,1
883.035662796,394.825947989,-1
512.603838523,818.642906329,1
116.983716954,929.60250554,1
534.160377498,580.739073884,1
199.545348768,797.27086808,1
554.481179387,567.758642204,1
960.224437142,547.950944322,1
90.8123044896,197.153512381,1
619.016830154,186.608266786,-1
746.049169519,608.828736251,1
439.71242474,259.726481949,1
342.875581968,871.052694916,1
52.9611211407,345.611428742,1
748.467719541,627.000463522,1
310.869699805,767.656324132,1
651.667642525,745.537276946,1
864.334893112,72.6772683279,-1
734.185064384,379.063075764,1
705.365462124,786.87978297,1
25.435984555,246.053750174,1
998.419494912,265.428641016,-1
277.866788067,106.062460518,-1
92.9513458867,821.08738891,1
185.554647795,702.339987182,1
323.064169828,254.701260187,1
191.39061056,853.387125346,1
230.054912631,906.669175536,1
986.7029007,381.933821998,-1
943.833788372,196.739227821,-1
739.359928305,748.162030888,1
874.48706152,805.953263913,1
9.50212873075,311.525337962,1
967.423905786,688.902369257,1
298.308620973,219.485135407,1
165.564131886,53.6884221265,-1
688.452945759,520.8215272,1
714.554268187,404.068074586,1
321.760514844,444.892286683,1
164.136436548,228.971918208,1
274.50019216,641.908065617,1
969.307272881,73.2975081671,-1
168.289669177,983.426044079,1
884.15900872,522.008661347,1
754.055412228,329.261167346,-1
71.7133306561,162.674009055,1
858.387972406,565.647080083,1
411.7654802,104.856076913,-1
920.794759555,312.366437117,-1
345.70529403,929.186151996,1
217.848184938,691.370043295,1
619.97397586,551.500281415,1
543.164739134,108.165475012,-1
50.7357847799,461.275234509,1
438.538000299,391.353504073,1
56.469543733,894.868494298,1
536.026196647,699.827010444,1
82.0479181186,445.417921406,1
524.727686575,776.761384564,1
21.6432749969,484.983711164,1
850.428919949,768.362500471,1
351.446815688,426.628079234,1
8.66486957889,193.27342326,1
197.166171982,920.628630371,1
617.435777511,649.531420116,1
800.853598439,758.105773088,1
751.113520816,884.921620242,1
483.272997016,704.534913649,1
6.7465074077,564.38322611,1
918.194677404,232.152719294,-1
131.891034442,978.164658198,1
192.713673686,593.059595904,1
895.367314816,907.83810715,1
67.1101575298,705.593351711,1
484.736478347,559.622084293,1
995.24383699,405.677582902,-1
459.421017799,935.49029112,1
250.181511942,207.862178874,1
323.075514336,215.073609112,1
470.856330882,860.491215053,1
56.2319679052,465.452934525,1
371.443735479,672.87869898,1
99.1541869055,538.383064142,1
614.1882378,397.073959258,1
356.458401859,129.15893142,-1
817.08218724,781.289584316,1
997.24679542,433.546866116,-1
202.851602076,650.978697411,1
733.370242464,390.113322935,1
191.633586143,31.087214221,-1
503.810223846,820.953529785,1
584.066782085,339.943528887,1
230.274992446,436.434340262,1
380.07881455,356.389122966,1
256.967051537,619.665009116,1
956.836736941,120.564596086,-1
615.115855472,954.243102711,1
193.86686143,197.265351728,1
237.589500298,609.89040205,1
695.573339756,120.135397556,-1
185.006085964,66.7540407886,-1
736.709458173,100.8960689,-1
362.604858923,317.349364475,1
880.949993763,537.873267956,1
827.003865223,474.164721678,1
378.063760486,428.033950545,1
742.952385592,546.961170234,1
384.764307822,405.459742784,1
415.803381484,848.216505377,1
524.107397005,157.905526284,-1
232.596317771,105.949446808,-1
233.77076026,90.5404498398,-1
219.424597351,272.788919908,1
457.390664958,722.023553575,1
979.847066232,752.833213212,1
199.216196809,601.910889256,1
409.706612165,623.177876867,1
913.82826586,719.539133343,1
871.956784431,868.071824849,1
890.12032839,133.067889241,-1
733.032061115,864.052242366,1
110.03017272,826.398789362,1
890.788194829,303.278963174,-1
632.632268478,791.215482361,1
947.877977108,987.393264363,1
325.68219294,805.799233952,1
741.263168312,143.535633127,-1
205.430916462,687.917637308,1
175.054122951,921.390342102,1
873.256550343,709.712449288,1
588.65487614,983.490989142,1
138.357516995,501.246543861,1
531.94493663,267.667203964,-1
816.606640018,89.5806346002,-1
332.610687611,167.957459318,-1
211.703022879,318.136109215,1
903.262638665,454.98173222,-1
432.554493298,719.422049444,1
373.629299083,278.319507058,1
229.130982196,66.8600014877,-1
479.065030416,873.435403834,1
432.281618217,999.508144046,1
617.536949732,715.572351016,1
110.131967908,624.411215755,1
213.830293711,393.988074023,1
231.653303785,939.47567842,1
53.1051519849,583.078060957,1
297.120158345,36.1190164274,-1
790.397488024,109.595008967,-1
391.206402526,479.364003542,1
684.599578317,737.597985647,1
678.555149774,168.975047669,-1
995.549130926,841.36656433,1
252.103337097,352.584424021,1
950.457279235,162.831119009,-1
531.990365892,231.420545586,-1
46.7935865992,818.469785781,1
784.06833053,903.629572329,1
642.675492377,774.674960419,1
262.340069691,176.993782116,1
808.226206895,336.976700116,-1
729.839602203,575.341351767,1
342.524721644,870.016843939,1
334.985657199,710.971595549,1
696.246129283,812.09622178,1
975.939272002,882.300899046,1
858.031469512,536.435692165,1
221.127968433,542.319083256,1
156.50368503,138.377606632,1
254.048129002,758.039231238,1
358.920603017,162.888961306,-1
186.492401793,295.349024163,1
29.0472586278,134.632349049,1
738.804446041,199.881309627,-1
99.5131642406,203.581463921,1
207.974630724,769.026914343,1
201.354714328,493.669370839,1
169.702132856,443.355007999,1
510.595581008,414.00026464,1
942.573335997,158.681518778,-1
699.056504489,985.364691093,1
480.899492652,973.130974328,1
473.867288371,995.846103185,1
761.774493447,785.893520732,1
634.419402877,595.247500034,1
590.063370415,850.408690387,1
42.2641515708,702.473933895,1
276.886531369,87.2121450458,-1
591.003478071,271.930206427,-1
831.629966756,823.558978889,1
146.751453416,923.061588778,1
607.440725316,483.116323638,1
636.772318435,650.994822672,1
55.8096362208,142.900637962,1
247.154001949,546.183936954,1
745.685129444,627.98233433,1
541.726398196,83.4640102317,-1
718.394357772,772.245704587,1
203.593492928,924.081653378,1
600.053937089,431.405745392,1
179.687829697,236.449834522,1
432.121862295,358.182013517,1
818.853985823,997.12119831,1
685.369534764,472.527706187,1
437.527956147,163.730804153,-1
704.620285588,764.421442963,1
255.922649324,169.531550015,1
468.282216717,100.264099678,-1
873.104965285,337.268567461,-1
768.348842642,922.856493776,1
494.859413313,73.8244169545,-1
610.12438217,591.275378153,1
175.642554713,763.0481489,1
705.34220127,261.423657498,-1
909.198866352,987.521864304,1
562.944775275,799.619743886,1
357.871924578,310.916688301,1
759.015754273,242.828872638,-1
12.8153676057,387.216078786,1
401.268747302,250.402281542,1
455.837600438,263.19775515,1
817.892695547,308.308099248,-1
662.739182711,168.06721926,-1
906.442292428,76.1923351605,-1
576.206596804,466.600169792,1
184.239350546,772.072790085,1
749.450259224,955.932954802,1
851.179820251,446.014020526,1
756.191529483,731.843935376,1
781.013559383,471.879566886,1
644.988286613,303.908827445,-1
408.51630471,546.175763677,1
40.3294039404,454.714031649,1
358.927388395,88.1277786872,-1
599.394686002,48.3296282818,-1
757.898486008,246.47904217,-1
86.3468539414,166.61496424,1
742.409314857,910.298979411,1
785.997290593,98.8243566078,-1
538.505979961,82.0740891283,-1
702.655603653,36.3153060481,-1
185.079728621,654.231389735,1
226.111497484,337.079220876,1
605.257155952,31.3310534688,-1
703.291303896,319.094176226,-1
476.97181169,688.629971732,1
207.245928073,191.277922552,1
359.68267744,73.624067132,-1
237.576466224,34.3766454261,-1
6.93371646727,115.296633207,1
868.644581348,120.262728032,-1
93.8937024837,61.0363064795,1
269.891389228,75.6513779546,-1
193.72430995,146.076862766,1
935.890321972,167.355524749,-1
565.814129027,845.044252178,1
662.716031187,462.068734876,1
178.067983109,11.1742192036,-1
45.3699052084,746.089222225,1
848.138553764,600.911835694,1
813.56692692,567.03080968,1
397.620704552,697.750089168,1
804.909962763,131.213108659,-1
708.261983931,286.96216496,-1
562.36855152,232.693718048,-1
569.555243044,64.2926706183,-1
505.477611409,992.354770357,1
644.489744819,299.787751683,-1
564.625909181,274.669677536,-1
260.268438742,186.052842414,1
771.800953133,93.1409365414,-1
137.198814164,898.234903353,1
737.769133715,411.003307852,1
593.718684333,334.832803481,1
160.193464708,678.87749842,1
412.467069594,197.084733398,-1
349.903043905,779.650340882,1
74.4998915714,739.568739543,1
850.433848598,13.8015083337,-1
340.762338723,568.018710873,1
320.344728433,391.812122564,1
532.311641017,483.081136323,1
466.031191724,818.05265013,1
769.479622712,563.363592777,1
963.79358575,284.962180672,-1
132.173034498,79.8088186233,1
371.394342341,759.983981775,1
980.386620797,346.230227142,-1
834.361366154,191.14209257,-1
336.8066248,560.650688822,1
737.726446918,687.290955871,1
790.88277568,268.271765648,-1
292.386412076,78.6245511512,-1
386.013801442,953.407140957,1
842.042195339,803.669111643,1
489.441628545,650.154750995,1
351.605294862,760.610519818,1
403.967613753,248.88811635,1
329.358213067,556.243220713,1
844.33250825,969.061709404,1
956.810303466,528.75792687,1
643.142046849,955.571156683,1
196.797441808,156.751757788,1
218.646925662,725.246979413,1
836.913259267,446.489649306,1
978.236501953,180.983440303,-1
749.4012541,424.231570824,1
321.796033456,997.989372381,1
239.031163339,959.258458344,1
19.9240100438,938.041277035,1
643.755883114,784.595216215,1
31.4790206005,923.261692462,1
279.291067473,858.929415768,1
889.462343952,497.118338273,1
9.49482023757,719.867668434,1
281.12740504,170.450179725,1
927.49919673,934.229393468,1
889.879058453,739.458881348,1
81.1885076142,976.287783569,1
721.752915082,768.650456321,1
533.932044894,617.65395372,1
827.051746969,355.850708048,-1
911.054399257,150.556907176,-1
280.560005316,177.638400244,1
793.033983397,300.92513929,-1
695.164984857,41.3806047679,-1
675.756997884,295.219147535,-1
496.186149038,284.931097313,1
651.404761719,763.175039158,1
594.692791931,930.888781657,1
831.933138559,713.188503029,1
999.811276307,425.178848547,-1
422.708804639,734.525413126,1
869.30450491,296.406296847,-1
192.471755632,135.429673386,1
169.287271043,647.134541989,1
434.929287707,224.527294492,1
647.555567432,559.745881493,1
842.428668448,496.229171754,1
37.4238660966,173.630800929,1
831.84554328,700.350244667,1
667.016425524,179.544779328,-1
183.837058849,286.264314793,1
186.931198395,64.4501340464,-1
390.303650207,484.705448951,1
773.137076483,147.574134315,-1
447.162627043,182.104532077,-1
408.417276083,74.5196522298,-1
737.225077626,52.972670944,-1
840.671703803,355.316221494,-1
678.684012446,906.335065032,1
69.5175612516,937.131951716,1
53.7393304342,759.792332069,1
39.366479857,945.296824257,1
266.412844536,434.016561553,1
693.862086416,974.34400249,1
871.750588781,373.566735675,-1
536.632922467,121.600304643,-1
479.41897704,406.115254187,1
67.2993051609,558.900212908,1
212.256681682,28.1706050186,-1
108.208880805,775.444804555,1
804.1581761,327.436084057,-1
824.803416506,509.409186991,1
247.877910171,787.809045463,1
368.290384439,30.5603530842,-1
859.541577002,763.596556653,1
913.266977719,683.367743055,1
207.415432365,547.001101769,1
859.873863445,922.843743409,1
117.987419198,602.759301716,1
969.041186239,896.10318741,1
464.260591666,462.507829316,1
254.444976657,637.81915173,1
962.349896399,461.461677414,-1
687.514038379,796.329085463,1
282.400922081,576.382092131,1
787.511447815,681.365361399,1
363.179252778,349.081631101,1
978.316026378,162.395333524,-1
138.008001638,392.648445257,1
428.04529787,946.226998031,1
846.924408372,206.571429587,-1
33.8537030003,144.32036918,1
619.368547764,479.860095338,1
832.531925807,193.434073612,-1
455.198453971,555.135269577,1
908.006012332,144.902940583,-1
290.321846868,613.800340226,1
804.864610369,681.109488552,1
278.019203776,763.150170325,1
73.6309007808,348.529878062,1
239.1862295,339.331156673,1
591.580615583,173.767456794,-1
402.0790772,441.375356029,1
972.061019716,601.370771821,1
114.419997599,40.8698481273,-1
54.2229939917,790.605036647,1
751.291414137,878.550925417,1
711.350458537,951.414246376,1
80.5292781797,524.222008436,1
564.034318199,660.866073708,1
414.189538582,617.917922082,1
536.157705964,632.293104322,1
50.9782685964,154.203625553,1
515.469707903,715.036177838,1
27.5661414875,535.848555141,1
859.478747155,990.516431703,1
52.7601758207,28.54157995,-1
313.243822875,776.065482041,1
675.467667349,953.163225791,1
629.158922629,764.75339588,1
